Ticker,Company,StartDate,EndDate,Simple Moving Average,Relative Strength Index,Moving Average Convergence Divergence,Moving Average Convergence Divergence Signal,Bollinger Upper Band,Bollinger Lower Band,On-Balance Volume,Average True Range,Average Directional Index,Output
JNJ,Johnson & Johnson,2017-05-25,2017-06-24,102.80863389968872,81.03889939059171,0.8518946134009806,0.6810454989519696,106.54771186911567,99.06955593026176,35985179.069767445,0.8542899352409872,11.60880060042432,0
JNJ,Johnson & Johnson,2017-06-09,2017-07-09,105.68324276317252,78.3825189418238,1.288248074694182,1.158073394720217,109.36586054664076,102.00062497970426,68230787.80487806,1.0185115096816093,8.163556005223008,1
JNJ,Johnson & Johnson,2017-06-24,2017-07-24,107.54995656694685,63.21404300440564,0.7066573447899092,0.6606879077977081,110.60408817766876,104.49582495622492,47072805.0,1.04505343556161,15.688799334476048,0
JNJ,Johnson & Johnson,2017-07-09,2017-08-08,107.59712751561946,47.964446265639936,0.1921389193591567,0.2002443830166911,110.11489830177598,105.07935672946292,32423980.48780488,1.1701984799751182,15.781657152405591,0
JNJ,Johnson & Johnson,2017-07-24,2017-08-23,107.3330361626365,51.11008862242063,-0.425811955351728,-0.416807750440181,109.55699992196595,105.10907240330708,-23979880.48780488,1.223442916679399,9.716897500934005,0
JNJ,Johnson & Johnson,2017-08-08,2017-09-07,107.37147818855615,50.33366723547221,0.1681083167456216,0.1710798629055265,109.02412425656966,105.71883212054264,-7912245.238095238,1.2331315543325845,20.11498376603253,1
JNJ,Johnson & Johnson,2017-08-23,2017-09-22,107.39203354517618,52.823638954141614,0.0214327081590285,-0.0049679416582403,108.8926393913722,105.8914276989802,-12538200.0,1.271091809447414,47.43055353676921,1
JNJ,Johnson & Johnson,2017-09-07,2017-10-07,107.4266568660736,48.427368043361575,0.0788635613031232,0.0881374771987818,109.65027308695426,105.20304064519296,7028062.790697674,1.2203866357038236,32.95107589521804,1
JNJ,Johnson & Johnson,2017-09-22,2017-10-22,107.81378231877866,59.401478951433134,0.2324668340690778,0.1226954291888711,111.18986208701313,104.4377025505442,11395542.857142856,1.2010631686128197,25.948727895467847,0
JNJ,Johnson & Johnson,2017-10-07,2017-11-06,109.71977059737492,65.05550903828244,0.6628451972251732,0.50607098261434,114.7579797283214,104.68156146642852,6383292.857142857,1.463570464603574,20.137885135697097,1
JNJ,Johnson & Johnson,2017-10-22,2017-11-21,112.71518334098482,63.02660847773935,0.9692551260823312,0.8973720059324694,117.3410440512785,108.0893226306912,15347961.904761905,1.2751038849596958,14.681023091556964,1
JNJ,Johnson & Johnson,2017-11-06,2017-12-06,113.74539366635408,48.23010579809522,0.783126723207524,0.7585255430883991,116.09030505953304,111.40048227317511,12486743.902439024,1.3855880861730951,14.40332333820872,1
JNJ,Johnson & Johnson,2017-11-21,2017-12-21,113.69817357270612,49.98069856521813,-0.360890407298787,-0.398200377941589,115.94240366587836,111.4539434795339,-21283161.904761903,1.4431379558835526,19.41667537894442,1
JNJ,Johnson & Johnson,2017-12-06,2018-01-05,114.39676602103496,54.62109461709867,0.1837600704000252,0.1574877414488238,116.66255302294373,112.13097901912612,-4869121.951219512,1.2380774707365425,44.22673509207922,0
JNJ,Johnson & Johnson,2017-12-21,2018-01-20,115.4622089022682,61.00142894060813,0.5849319763810936,0.4789571799116262,117.91725399930915,113.00716380522724,7026282.5,1.279581549442971,56.07092106846167,0
JNJ,Johnson & Johnson,2018-01-05,2018-02-04,116.57359788077216,57.04319538659847,0.2764026801578098,0.2504738125743326,120.24328966080354,112.9039061007408,11281867.5,1.3976943992091575,43.08800996917597,0
JNJ,Johnson & Johnson,2018-01-20,2018-02-19,115.88849212646484,49.63867358088094,-0.3591133795717856,-0.1139979215650576,123.387920323621,108.38906392930866,10592456.41025641,1.7991161634137036,44.54912184030684,0
JNJ,Johnson & Johnson,2018-02-04,2018-03-06,111.81134387425014,38.93834258813323,-0.9669069588673728,-0.7585664598061114,120.28039804297686,103.34228970552344,25892905.0,2.2754331517878272,57.60799989551757,1
JNJ,Johnson & Johnson,2018-02-19,2018-03-21,108.10160359469327,44.25188923848685,-2.0223693105164404,-1.9355595480642904,113.26991572040656,102.93329146897996,-17602980.48780488,2.547078737488362,38.92185937734875,0
JNJ,Johnson & Johnson,2018-03-06,2018-04-05,107.25395159287886,49.61308361915064,0.0357193073197729,0.0803003478135141,110.83404140857589,103.67386177718186,19716365.85365854,3.161357940975033,20.01276965633476,0
JNJ,Johnson & Johnson,2018-03-21,2018-04-20,106.89424446769384,49.87820356093162,-0.0591469918402208,-0.0503200710668046,110.93400915999136,102.8544797753963,13081188.095238095,2.1558196493237927,17.094882348320763,0
JNJ,Johnson & Johnson,2018-04-05,2018-05-05,106.12594054539998,43.5366132048265,0.0067346908044806,0.0685279720077237,109.83499907475816,102.4168820160418,31184248.837209303,2.140646644979851,29.78248958236573,0
JNJ,Johnson & Johnson,2018-04-20,2018-05-20,104.92519746863324,42.86563095717491,-0.6168800537771256,-0.535399537735661,108.3428294036197,101.5075655336468,-2283978.571428572,2.073348467763692,26.20081497540142,0
JNJ,Johnson & Johnson,2018-05-05,2018-06-04,103.40601669658314,38.803841149523805,-0.7737491148942204,-0.6639780086454438,106.681227438015,100.13080595515125,-16832029.268292684,1.781460577513463,18.6249653297574,1
JNJ,Johnson & Johnson,2018-05-20,2018-06-19,101.930423597856,45.51225845540127,-0.4041162619730546,-0.3696755240686437,104.53410259261943,99.32674460309258,-8587790.24390244,1.5492137587609498,23.23521786866464,1
JNJ,Johnson & Johnson,2018-06-04,2018-07-04,101.33972896229136,47.44691380190939,-0.0554808406573829,-0.0463546146283235,103.35919427522737,99.3202636493554,-3803229.268292682,1.4244503284874708,23.668703186918663,1
JNJ,Johnson & Johnson,2018-06-19,2018-07-19,101.68224936398592,56.56734941905035,0.1009415002669812,0.0211381327552059,103.93883762475456,99.42566110321732,2774200.0,1.3910768460199208,32.559529236886114,1
JNJ,Johnson & Johnson,2018-07-04,2018-08-03,103.22719354629515,59.1111408310785,0.5610043215950088,0.4202015571752105,106.58907193307024,99.86531515952012,18445202.3255814,1.4277363534604406,23.924437447195693,1
JNJ,Johnson & Johnson,2018-07-19,2018-08-18,105.86888875961304,63.76467691557036,0.8396702708608799,0.7229935918130749,109.92158520172502,101.81619231750103,10933095.34883721,1.4808627905572216,22.97669213952029,1
JNJ,Johnson & Johnson,2018-08-03,2018-09-02,108.51556937176248,63.43123016188412,0.9292972572217496,0.7929593718903624,112.26736060950442,104.76377813402053,31330057.14285714,1.453216186738577,34.12240965350331,1
JNJ,Johnson & Johnson,2018-08-18,2018-09-17,110.56224002838132,66.26543454824511,1.166593370747378,1.005359373142936,114.19200206475864,106.93247799200408,39049658.53658537,1.348191038543077,47.37365312039786,0
JNJ,Johnson & Johnson,2018-09-02,2018-10-02,113.33285222487017,68.62418107749026,0.8261449194858207,0.6911778658297705,117.36136384847411,109.3043406012662,19477726.82926829,1.2849983088384904,36.14021745288228,1
JNJ,Johnson & Johnson,2018-09-17,2018-10-17,115.59181579243054,57.66963056706719,0.3069850209796007,0.3094606813890784,119.07626115799422,112.10737042686686,13949207.31707317,1.4644646071084524,31.04200531692525,1
JNJ,Johnson & Johnson,2018-10-02,2018-11-01,115.7765347522238,49.74794234125175,0.5914117524634482,0.5805186405482948,118.9454117974966,112.607657706951,37851483.333333336,1.6655562273035325,17.583597313094653,1
JNJ,Johnson & Johnson,2018-10-17,2018-11-16,115.86982130432128,54.10027754902959,0.050186457286954,-0.0493595448170288,119.85955231186024,111.88009029678236,14121054.545454543,1.798867574221471,15.289979151350808,0
JNJ,Johnson & Johnson,2018-11-01,2018-12-01,117.57894194920856,61.88159979525278,0.277205242683632,0.1717271884218698,121.94589351711583,113.2119903813013,19953183.72093024,1.9953366770931675,12.329384246625594,0
JNJ,Johnson & Johnson,2018-11-16,2018-12-16,120.07066818584096,62.61415064132933,0.6904376965658133,0.5960065537537881,124.19120101696215,115.9501353547198,21862536.58536585,2.1928031078428205,16.03741496280405,0
JNJ,Johnson & Johnson,2018-12-01,2018-12-31,119.808636302948,44.13622349532249,-0.102411510403687,0.1888733494517158,127.48479331970766,112.13247928618834,2043764.1025641025,2.423610429828541,37.35133220487308,1
JNJ,Johnson & Johnson,2018-12-16,2019-01-15,114.3599726827521,36.60230737968155,-1.6759769926342172,-1.357703795367458,126.95443131180976,101.76551405369446,-47735628.94736842,2.8755624401172537,61.37883992635978,1
JNJ,Johnson & Johnson,2018-12-31,2019-01-30,109.10858447426244,41.9682948646331,-2.268990212795793,-2.0865787630774566,116.1256740989073,102.09149484961758,-83167947.36842105,2.84448178531757,47.65236102445494,1
JNJ,Johnson & Johnson,2019-01-15,2019-02-14,108.50826094491144,57.40588321811528,0.1504742511896274,0.0618731442468775,111.45761853122374,105.55890335859908,18316532.5,2.50489769091147,32.45202007162506,1
JNJ,Johnson & Johnson,2019-01-30,2019-03-01,110.33613603765316,63.21558845535698,0.5148500401665217,0.3802331441268233,113.8305842463108,106.8416878289955,18594417.073170733,1.767684576625572,24.439668827923395,1
JNJ,Johnson & Johnson,2019-02-14,2019-03-16,113.0469468489937,69.79930925413332,0.9054643494872242,0.7553928674949526,116.7831124728134,109.31078122517404,44568052.38095238,1.537139261642739,21.69331132106062,0
JNJ,Johnson & Johnson,2019-03-01,2019-03-31,115.3821281267249,64.24870220149167,0.8318679867094694,0.7545834014816988,118.19482359938044,112.56943265406936,40597747.61904762,1.4424138191011235,21.32935272299422,1
JNJ,Johnson & Johnson,2019-03-16,2019-04-15,116.47562141418452,54.1226919814412,0.534965042690001,0.5363561472431451,118.43051317321734,114.52072965515184,18882514.63414634,1.2817897589934013,19.735828824520684,1
JNJ,Johnson & Johnson,2019-03-31,2019-04-30,116.37663962624288,48.6717533359599,-0.0928329191611528,-0.103820897471149,118.496971651915,114.25630760057078,7247770.731707317,1.3524492416840057,18.14313566009597,0
JNJ,Johnson & Johnson,2019-04-15,2019-05-15,116.73136504780165,54.44018985329364,0.2369006288780149,0.1858122797709721,119.6867555037326,113.77597459187064,11623582.92682927,1.4911151203363882,15.43249932816845,1
JNJ,Johnson & Johnson,2019-04-30,2019-05-30,117.5333167336204,52.366008579457386,-0.0292103227327089,-0.0189375702466832,120.69476455436462,114.37186891287617,4315202.439024391,1.620601746255683,16.906118048582503,1
JNJ,Johnson & Johnson,2019-05-15,2019-06-14,117.02364817080291,45.59186798380242,0.1574363720038502,0.1708379393603923,120.77124781614224,113.27604852546357,24516502.38095238,1.9482861881851992,16.572193873460904,0
JNJ,Johnson & Johnson,2019-05-30,2019-06-29,116.77131789525347,52.20018152195192,-0.1962824673845753,-0.2783743630894724,122.054334805607,111.4883009849,8070151.162790698,1.8711743246960608,16.402956769302175,0
JNJ,Johnson & Johnson,2019-06-14,2019-07-14,118.20639116113838,58.05897537785899,0.5049897948133978,0.4356938008906234,122.98673787477642,113.42604444750027,23549770.73170732,1.808062000281772,35.76922232077074,0
JNJ,Johnson & Johnson,2019-06-29,2019-07-29,118.57733457738703,47.271743413808416,0.6466221069066607,0.7824308473973216,123.82812202760952,113.32654712716452,28760246.341463413,1.747196325215085,60.33396445090283,0
JNJ,Johnson & Johnson,2019-07-14,2019-08-13,115.4259230700406,36.85615551343943,-0.8700836606880906,-0.7087329194751437,121.68081084320188,109.17103529687935,-11274304.87804878,1.6247563035216932,26.31417185562956,1
JNJ,Johnson & Johnson,2019-07-29,2019-08-28,112.3084857420488,40.747095656328455,-1.0254572340261892,-0.9387545021573728,116.17766600404336,108.4393054800542,-14680121.951219512,1.70053372783335,22.93441955386553,0
JNJ,Johnson & Johnson,2019-08-13,2019-09-12,111.34255022795308,47.31257827032556,-0.5712207240085131,-0.524209031227757,113.48143575192462,109.20366470398146,-10061095.23809524,1.7192755290854709,37.911762855001264,1
JNJ,Johnson & Johnson,2019-08-28,2019-09-27,111.06143436431886,50.35333468006633,-0.2970583616896607,-0.3079550348961944,113.30421996724048,108.81864876139724,5297583.720930233,1.7487874865879838,31.03799733879042,0
JNJ,Johnson & Johnson,2019-09-12,2019-10-12,111.30216015179953,52.3757817351407,-0.2770239486137446,-0.2969692564492948,113.57850517215702,109.02581513144204,10730748.837209305,1.761943259551248,30.86997023941928,1
JNJ,Johnson & Johnson,2019-09-27,2019-10-27,111.98139510776684,53.726359026518885,0.2694227966040438,0.2586257573172034,114.84814526664456,109.11464494888914,10351873.80952381,1.801773385993523,28.43133061859272,1
JNJ,Johnson & Johnson,2019-10-12,2019-11-11,112.21450422535771,51.30008970616012,0.0299523784298015,0.0304945159233026,115.8840988094718,108.54490964124363,16788497.61904762,1.9631329588542408,28.209344352600223,1
JNJ,Johnson & Johnson,2019-10-27,2019-11-26,112.374337154886,56.80458902695608,0.4497759044418081,0.3574457523465247,116.338379326154,108.41029498361796,25982397.61904762,2.104064593020268,19.214551687648488,1
JNJ,Johnson & Johnson,2019-11-11,2019-12-11,114.1178717699918,69.97657090818423,0.6150997772792647,0.4385248748724995,118.62328060529344,109.61246293469016,32331978.04878049,2.010153927922764,12.336999940174248,1
JNJ,Johnson & Johnson,2019-11-26,2019-12-26,117.60049764459782,81.64323955230041,1.3926368157030065,1.154244568524233,122.6072010201936,112.59379426900207,11006692.68292683,1.5838208003621388,16.15445846546104,1
JNJ,Johnson & Johnson,2019-12-11,2020-01-10,121.42497376528654,82.10404949520253,1.537208413086527,1.3477999887137206,126.1025713444754,116.74737618609768,21634968.292682927,1.434073048815231,37.6077204178018,1
JNJ,Johnson & Johnson,2019-12-26,2020-01-25,124.5665544782366,72.20889321501512,1.1012020795245867,0.9602605331163252,128.0289716603193,121.10413729615388,42668602.5,1.452486541016754,37.26102433731781,1
JNJ,Johnson & Johnson,2020-01-10,2020-02-09,126.58611286708285,68.21121130240847,0.9543573770245316,0.807336782050562,129.55523733269928,123.6169884014664,48936820.0,1.4985147874782097,30.30555984239402,0
JNJ,Johnson & Johnson,2020-01-25,2020-02-24,128.49068508148196,65.53734845093251,0.5245194776032284,0.445927056629787,131.8214536969112,125.15991646605268,18357379.487179488,1.4653416502518497,24.978337814651454,0
JNJ,Johnson & Johnson,2020-02-09,2020-03-10,128.77127140590122,48.313845555517766,0.2443290694163394,0.3972196803737056,134.02762905157465,123.51491376022776,17771992.5,1.8347182155672968,22.026451378108725,1
JNJ,Johnson & Johnson,2020-02-24,2020-03-25,124.44220990267668,37.37014833275702,-1.262280194933589,-0.8518953896111163,133.9291401403988,114.95527966495456,-46820465.853658535,3.2463815158704614,41.96000694726104,1
JNJ,Johnson & Johnson,2020-03-10,2020-04-09,117.30460314543352,41.20771559306822,-2.4945690573264803,-2.2839278416425337,130.35935489752578,104.2498513933412,-78750047.61904761,4.514024139806215,46.94416028194678,1
JNJ,Johnson & Johnson,2020-03-25,2020-04-24,115.02125895818074,55.03347857999879,-1.1346839772050883,-1.4179705568199217,130.78951380171148,99.25300411465,-72067260.46511628,5.7031942343639015,39.15656553664024,0
JNJ,Johnson & Johnson,2020-04-09,2020-05-09,121.14681431452432,61.938101434859576,0.3832636570277956,0.0977752525092969,135.14490651657846,107.14872211247018,-41676920.93023256,5.880552476930244,28.900046482223377,0
JNJ,Johnson & Johnson,2020-04-24,2020-05-24,128.29362766431726,56.53553880774892,3.804130471774449,3.610862819700061,136.9416852854228,119.6455700432117,17343804.76190476,4.190393901495801,33.0488282567796,0
JNJ,Johnson & Johnson,2020-05-09,2020-06-08,129.59646123250326,46.41170793109178,1.0193383005065944,1.0042802849728738,133.39147395703762,125.80144850796894,-3738450.0,3.033446750003368,26.5250457350073,0
JNJ,Johnson & Johnson,2020-05-24,2020-06-23,128.40299958315762,43.35992668877211,-1.0676432793655346,-0.9573337846426052,131.65022086076212,125.15577830555316,-42728856.09756097,2.5120405573779268,25.365044205780432,1
JNJ,Johnson & Johnson,2020-06-08,2020-07-08,126.86341659909203,43.595304460839095,-0.641545644312248,-0.5104690918892467,131.17820635103337,122.54862684715069,2132302.5,2.6347839501863297,30.588290651888343,1
JNJ,Johnson & Johnson,2020-06-23,2020-07-23,125.3564486070113,52.50399373312832,-0.0615964813995014,-0.135462209116198,130.31908665694928,120.39381055707328,12630543.902439024,2.478596756905087,21.68300276303006,1
JNJ,Johnson & Johnson,2020-07-08,2020-08-07,126.29950399398804,58.81264173674443,-0.1070043843364438,-0.1793633946276202,131.3886127543027,121.21039523367337,-7746172.093023255,2.4714595653098224,18.400061135146643,1
JNJ,Johnson & Johnson,2020-07-23,2020-08-22,128.56437015533447,63.39867727775869,0.6202868702154931,0.5329014583150713,132.65063775116818,124.47810255950075,5427979.069767442,2.0543177365962744,28.54272677215793,0
JNJ,Johnson & Johnson,2020-08-07,2020-09-06,130.25299901962282,59.827310207621046,0.9327816562907943,0.8058152196268193,133.5639499023027,126.94204813694289,28884006.976744182,2.0311180731843,23.8134632118178,0
JNJ,Johnson & Johnson,2020-08-22,2020-09-21,131.58647160963577,56.59347461074936,0.1155927069627379,0.1135516548227776,135.5657937077393,127.60714951153224,-5737390.243902439,2.087797321170898,15.413950487689467,0
JNJ,Johnson & Johnson,2020-09-06,2020-10-06,131.52573353160508,49.83672688641538,0.0703572899635951,0.1299916498066554,135.74200773683697,127.30945932637329,20181331.70731708,2.270965364071824,15.289998210166596,0
JNJ,Johnson & Johnson,2020-09-21,2020-10-21,130.1683739228682,46.30214222796685,-0.5841107574147854,-0.5526125197047466,133.99264696226012,126.34410088347634,2211770.7317073173,2.4285469217120856,16.649188373071006,1
JNJ,Johnson & Johnson,2020-10-06,2020-11-05,129.2398844511613,43.68361452247738,-0.2950491176704047,-0.1488004416308264,133.65548112192647,124.82428778039603,13932014.285714284,2.425308329429048,27.26173911451528,1
JNJ,Johnson & Johnson,2020-10-21,2020-11-20,127.76866244506834,48.86769145539221,-0.0504713105503207,-0.0836510504493785,133.93330255600088,121.60402233413582,11433409.090909092,2.4530618959097032,38.34518863635412,1
JNJ,Johnson & Johnson,2020-11-05,2020-12-05,127.12234339714053,50.32418009913541,-0.0763331870241178,-0.1333878375602689,134.3210959036345,119.92359089064652,2114346.511627907,2.2775746075254872,32.5211229654963,1
JNJ,Johnson & Johnson,2020-11-20,2020-12-20,129.17340009938115,63.85359531050518,0.6142326901868888,0.4517408933184087,135.4493943605347,122.89740583822758,13377088.095238095,2.1711694482820825,24.04224903469393,1
JNJ,Johnson & Johnson,2020-12-05,2021-01-04,131.99908166885376,61.08464751871311,1.6666393030979378,1.465741360985742,137.05233230711357,126.94583103059392,34532512.820512824,2.248946823917138,13.84376859184126,1
JNJ,Johnson & Johnson,2020-12-20,2021-01-19,135.419809361508,67.32155032324127,1.3364550947295155,1.0929713204676306,140.7249510190369,130.1146677039791,40342860.526315786,2.0237995501269133,13.100286738343174,1
JNJ,Johnson & Johnson,2021-01-04,2021-02-03,139.7496196746826,68.31838587651244,1.578793393524594,1.304180635271459,145.89081880322487,133.60842054614037,25560133.33333333,2.2711055458137377,16.33814973112194,0
JNJ,Johnson & Johnson,2021-01-19,2021-02-18,143.54947982788087,63.33433435794416,1.4218684036467952,1.2485233264715627,149.66562831661267,137.43333133914905,2031746.1538461533,2.4601340205845013,26.28841760844001,0
JNJ,Johnson & Johnson,2021-02-03,2021-03-05,145.2367433962615,52.24906808616604,0.9266913450085882,0.9390259781597564,150.408379361056,140.06510743146697,500069.0476190476,2.619395135229407,29.19078802314468,1
JNJ,Johnson & Johnson,2021-02-18,2021-03-20,144.5099254926046,44.74370074399728,-0.1696838592946188,-0.0998418743549773,149.5797497101054,139.44010127510373,-9213695.34883721,2.6061758096035192,31.5935513829932,1
JNJ,Johnson & Johnson,2021-03-05,2021-04-04,143.03884343233975,52.44661545035946,0.1993214079594507,0.1449144141010949,148.27401058318551,137.80367628149398,29767346.341463413,2.236812874468236,45.492139876322106,1
JNJ,Johnson & Johnson,2021-03-20,2021-04-19,143.49636403864082,57.65940729504099,-0.4403132654922148,-0.4563662304618099,147.63943855399577,139.35328952328584,-10160475.609756095,2.285670971163335,35.387770242938146,1
JNJ,Johnson & Johnson,2021-04-04,2021-05-04,145.068679115989,59.58206232923078,0.9466746410255084,0.8696042528439077,148.72051895402416,141.4168392779538,20231336.58536585,2.235594366653532,22.595565163037904,1
JNJ,Johnson & Johnson,2021-04-19,2021-05-19,146.44089157798075,56.46177203397731,0.7048979918736374,0.5625844568265473,150.62053075503655,142.26125240092497,13923504.87804878,2.139653340406705,21.202647327082072,0
JNJ,Johnson & Johnson,2021-05-04,2021-06-03,148.51568354731018,60.78277739000464,0.6270304983372321,0.5072372859827967,152.9542212845045,144.0771458101159,14243702.38095238,1.9854894179681293,17.175561188798312,1
JNJ,Johnson & Johnson,2021-05-19,2021-06-18,150.32436612447103,51.89172136738771,0.6984969397585813,0.7116865523372735,154.3591964116606,146.28953583728145,11286546.511627909,2.0938144065584128,35.880746991797125,1
JNJ,Johnson & Johnson,2021-06-03,2021-07-03,149.6560759226481,44.297342631216544,-0.1640781884024413,-0.1008219335810236,152.949467262259,146.36268458303724,-7162248.837209302,1.9211189065370464,60.2445757726921,1
JNJ,Johnson & Johnson,2021-06-18,2021-07-18,148.6597847331654,50.37764938355564,-0.3675696277275744,-0.4160240901889037,152.35753100106675,144.96203846526407,-27259736.58536585,1.7816237656937053,54.95944435886477,1
JNJ,Johnson & Johnson,2021-07-03,2021-08-02,149.70611832358622,60.37290453884077,0.2974677664015731,0.1786615642753879,153.63718381353067,145.77505283364178,-9407700.0,1.781234144326883,31.35650037708508,1
JNJ,Johnson & Johnson,2021-07-18,2021-08-17,152.41635145707562,70.12393916628814,1.2991847839979778,1.1269613859567125,156.3685702833328,148.4641326308185,30813258.536585364,1.6753659406596744,18.218744791503408,0
JNJ,Johnson & Johnson,2021-08-02,2021-09-01,155.48138250871136,67.18022416769804,0.9184701164933888,0.7939547968927515,159.52277185542118,151.43999316200154,21503982.926829267,1.6777521274982636,16.02405539457029,0
